attack_id,start,end,sensor,std_ratio
2218,2015-12-28 12:57:27,2015-12-28 12:57:27,P102,
2219,2015-12-28 12:57:31,2015-12-28 12:57:34,FIT601,1.5727
2219,2015-12-28 12:57:31,2015-12-28 12:57:34,PIT503,1.4278
2219,2015-12-28 12:57:31,2015-12-28 12:57:34,PIT501,1.3589
2219,2015-12-28 12:57:31,2015-12-28 12:57:34,LIT401,1.3031
2219,2015-12-28 12:57:31,2015-12-28 12:57:34,FIT201,1.2934
2220,2015-12-28 12:57:39,2015-12-28 12:57:39,FIT101,
2220,2015-12-28 12:57:39,2015-12-28 12:57:39,LIT101,
2220,2015-12-28 12:57:39,2015-12-28 12:57:39,MV101,
2220,2015-12-28 12:57:39,2015-12-28 12:57:39,P101,
2220,2015-12-28 12:57:39,2015-12-28 12:57:39,P102,
2221,2015-12-28 12:57:42,2015-12-28 12:57:42,FIT101,
2221,2015-12-28 12:57:42,2015-12-28 12:57:42,LIT101,
2221,2015-12-28 12:57:42,2015-12-28 12:57:42,MV101,
2221,2015-12-28 12:57:42,2015-12-28 12:57:42,P101,
2221,2015-12-28 12:57:42,2015-12-28 12:57:42,P102,
2222,2015-12-28 12:57:44,2015-12-28 12:57:44,FIT101,
2222,2015-12-28 12:57:44,2015-12-28 12:57:44,LIT101,
2222,2015-12-28 12:57:44,2015-12-28 12:57:44,MV101,
2222,2015-12-28 12:57:44,2015-12-28 12:57:44,P101,
2222,2015-12-28 12:57:44,2015-12-28 12:57:44,P102,
2223,2015-12-28 12:57:48,2015-12-28 12:57:48,FIT101,
2223,2015-12-28 12:57:48,2015-12-28 12:57:48,LIT101,
2223,2015-12-28 12:57:48,2015-12-28 12:57:48,MV101,
2223,2015-12-28 12:57:48,2015-12-28 12:57:48,P101,
2223,2015-12-28 12:57:48,2015-12-28 12:57:48,P102,
2224,2015-12-28 12:57:52,2015-12-28 12:57:52,FIT101,
2224,2015-12-28 12:57:52,2015-12-28 12:57:52,LIT101,
2224,2015-12-28 12:57:52,2015-12-28 12:57:52,MV101,
2224,2015-12-28 12:57:52,2015-12-28 12:57:52,P101,
2224,2015-12-28 12:57:52,2015-12-28 12:57:52,P102,
2225,2015-12-28 12:57:55,2015-12-28 12:57:55,FIT101,
2225,2015-12-28 12:57:55,2015-12-28 12:57:55,LIT101,
2225,2015-12-28 12:57:55,2015-12-28 12:57:55,MV101,
2225,2015-12-28 12:57:55,2015-12-28 12:57:55,P101,
2225,2015-12-28 12:57:55,2015-12-28 12:57:55,P102,
2226,2015-12-28 12:57:59,2015-12-28 12:57:59,FIT101,
2226,2015-12-28 12:57:59,2015-12-28 12:57:59,LIT101,
2226,2015-12-28 12:57:59,2015-12-28 12:57:59,MV101,
2226,2015-12-28 12:57:59,2015-12-28 12:57:59,P101,
2226,2015-12-28 12:57:59,2015-12-28 12:57:59,P102,
2227,2015-12-28 12:58:01,2015-12-28 12:58:01,FIT101,
2227,2015-12-28 12:58:01,2015-12-28 12:58:01,LIT101,
2227,2015-12-28 12:58:01,2015-12-28 12:58:01,MV101,
2227,2015-12-28 12:58:01,2015-12-28 12:58:01,P101,
2227,2015-12-28 12:58:01,2015-12-28 12:58:01,P102,
2228,2015-12-28 12:58:08,2015-12-28 12:58:08,FIT101,
2228,2015-12-28 12:58:08,2015-12-28 12:58:08,LIT101,
2228,2015-12-28 12:58:08,2015-12-28 12:58:08,MV101,
2228,2015-12-28 12:58:08,2015-12-28 12:58:08,P101,
2228,2015-12-28 12:58:08,2015-12-28 12:58:08,P102,
2229,2015-12-28 12:58:13,2015-12-28 12:58:13,FIT101,
2229,2015-12-28 12:58:13,2015-12-28 12:58:13,LIT101,
2229,2015-12-28 12:58:13,2015-12-28 12:58:13,MV101,
2229,2015-12-28 12:58:13,2015-12-28 12:58:13,P101,
2229,2015-12-28 12:58:13,2015-12-28 12:58:13,P102,
2230,2015-12-28 12:58:16,2015-12-28 12:58:16,FIT101,
2230,2015-12-28 12:58:16,2015-12-28 12:58:16,LIT101,
2230,2015-12-28 12:58:16,2015-12-28 12:58:16,MV101,
2230,2015-12-28 12:58:16,2015-12-28 12:58:16,P101,
2230,2015-12-28 12:58:16,2015-12-28 12:58:16,P102,
2231,2015-12-28 12:58:20,2015-12-28 12:58:20,FIT101,
2231,2015-12-28 12:58:20,2015-12-28 12:58:20,LIT101,
2231,2015-12-28 12:58:20,2015-12-28 12:58:20,MV101,
2231,2015-12-28 12:58:20,2015-12-28 12:58:20,P101,
2231,2015-12-28 12:58:20,2015-12-28 12:58:20,P102,
2232,2015-12-28 12:58:25,2015-12-28 12:58:25,FIT101,
2232,2015-12-28 12:58:25,2015-12-28 12:58:25,LIT101,
2232,2015-12-28 12:58:25,2015-12-28 12:58:25,MV101,
2232,2015-12-28 12:58:25,2015-12-28 12:58:25,P101,
2232,2015-12-28 12:58:25,2015-12-28 12:58:25,P102,
2233,2015-12-28 12:58:32,2015-12-28 12:58:32,FIT101,
2233,2015-12-28 12:58:32,2015-12-28 12:58:32,LIT101,
2233,2015-12-28 12:58:32,2015-12-28 12:58:32,MV101,
2233,2015-12-28 12:58:32,2015-12-28 12:58:32,P101,
2233,2015-12-28 12:58:32,2015-12-28 12:58:32,P102,
2234,2015-12-28 12:58:35,2015-12-28 12:58:36,PIT502,1.9951
2234,2015-12-28 12:58:35,2015-12-28 12:58:36,AIT401,1.8445
2234,2015-12-28 12:58:35,2015-12-28 12:58:36,AIT501,1.8341
2234,2015-12-28 12:58:35,2015-12-28 12:58:36,P203,1.4143
2234,2015-12-28 12:58:35,2015-12-28 12:58:36,P205,1.4143
2235,2015-12-28 12:58:43,2015-12-28 12:58:43,FIT101,
2235,2015-12-28 12:58:43,2015-12-28 12:58:43,LIT101,
2235,2015-12-28 12:58:43,2015-12-28 12:58:43,MV101,
2235,2015-12-28 12:58:43,2015-12-28 12:58:43,P101,
2235,2015-12-28 12:58:43,2015-12-28 12:58:43,P102,
2236,2015-12-28 12:58:45,2015-12-28 12:58:45,FIT101,
2236,2015-12-28 12:58:45,2015-12-28 12:58:45,LIT101,
2236,2015-12-28 12:58:45,2015-12-28 12:58:45,MV101,
2236,2015-12-28 12:58:45,2015-12-28 12:58:45,P101,
2236,2015-12-28 12:58:45,2015-12-28 12:58:45,P102,
2237,2015-12-28 12:58:47,2015-12-28 12:58:47,FIT101,
2237,2015-12-28 12:58:47,2015-12-28 12:58:47,LIT101,
2237,2015-12-28 12:58:47,2015-12-28 12:58:47,MV101,
2237,2015-12-28 12:58:47,2015-12-28 12:58:47,P101,
2237,2015-12-28 12:58:47,2015-12-28 12:58:47,P102,
2238,2015-12-28 12:58:50,2015-12-28 12:58:50,FIT101,
2238,2015-12-28 12:58:50,2015-12-28 12:58:50,LIT101,
2238,2015-12-28 12:58:50,2015-12-28 12:58:50,MV101,
2238,2015-12-28 12:58:50,2015-12-28 12:58:50,P101,
2238,2015-12-28 12:58:50,2015-12-28 12:58:50,P102,
2239,2015-12-28 12:59:06,2015-12-28 12:59:06,FIT101,
2239,2015-12-28 12:59:06,2015-12-28 12:59:06,LIT101,
2239,2015-12-28 12:59:06,2015-12-28 12:59:06,MV101,
2239,2015-12-28 12:59:06,2015-12-28 12:59:06,P101,
2239,2015-12-28 12:59:06,2015-12-28 12:59:06,P102,
2240,2015-12-28 12:59:14,2015-12-28 12:59:14,FIT101,
2240,2015-12-28 12:59:14,2015-12-28 12:59:14,LIT101,
2240,2015-12-28 12:59:14,2015-12-28 12:59:14,MV101,
2240,2015-12-28 12:59:14,2015-12-28 12:59:14,P101,
2240,2015-12-28 12:59:14,2015-12-28 12:59:14,P102,
2241,2015-12-28 12:59:16,2015-12-28 12:59:16,FIT101,
2241,2015-12-28 12:59:16,2015-12-28 12:59:16,LIT101,
2241,2015-12-28 12:59:16,2015-12-28 12:59:16,MV101,
2241,2015-12-28 12:59:16,2015-12-28 12:59:16,P101,
2241,2015-12-28 12:59:16,2015-12-28 12:59:16,P102,
2242,2015-12-28 12:59:19,2015-12-28 12:59:19,FIT101,
2242,2015-12-28 12:59:19,2015-12-28 12:59:19,LIT101,
2242,2015-12-28 12:59:19,2015-12-28 12:59:19,MV101,
2242,2015-12-28 12:59:19,2015-12-28 12:59:19,P101,
2242,2015-12-28 12:59:19,2015-12-28 12:59:19,P102,
2243,2015-12-28 12:59:21,2015-12-28 12:59:21,FIT101,
2243,2015-12-28 12:59:21,2015-12-28 12:59:21,LIT101,
2243,2015-12-28 12:59:21,2015-12-28 12:59:21,MV101,
2243,2015-12-28 12:59:21,2015-12-28 12:59:21,P101,
2243,2015-12-28 12:59:21,2015-12-28 12:59:21,P102,
2244,2015-12-28 12:59:29,2015-12-28 12:59:29,FIT101,
2244,2015-12-28 12:59:29,2015-12-28 12:59:29,LIT101,
2244,2015-12-28 12:59:29,2015-12-28 12:59:29,MV101,
2244,2015-12-28 12:59:29,2015-12-28 12:59:29,P101,
2244,2015-12-28 12:59:29,2015-12-28 12:59:29,P102,
2245,2015-12-28 12:59:31,2015-12-28 12:59:32,FIT201,2.325
2245,2015-12-28 12:59:31,2015-12-28 12:59:32,AIT201,2.2895
2245,2015-12-28 12:59:31,2015-12-28 12:59:32,AIT503,2.1045
2245,2015-12-28 12:59:31,2015-12-28 12:59:32,FIT501,1.7511
2245,2015-12-28 12:59:31,2015-12-28 12:59:32,AIT401,1.6708
2246,2015-12-28 12:59:36,2015-12-28 12:59:36,FIT101,
2246,2015-12-28 12:59:36,2015-12-28 12:59:36,LIT101,
2246,2015-12-28 12:59:36,2015-12-28 12:59:36,MV101,
2246,2015-12-28 12:59:36,2015-12-28 12:59:36,P101,
2246,2015-12-28 12:59:36,2015-12-28 12:59:36,P102,
2247,2015-12-28 12:59:41,2015-12-28 12:59:42,LIT401,1.8532
2247,2015-12-28 12:59:41,2015-12-28 12:59:42,AIT502,1.7423
2247,2015-12-28 12:59:41,2015-12-28 12:59:42,FIT401,1.5603
2247,2015-12-28 12:59:41,2015-12-28 12:59:42,AIT402,1.5121
2247,2015-12-28 12:59:41,2015-12-28 12:59:42,AIT501,1.4717
2248,2015-12-28 12:59:47,2015-12-28 12:59:49,PIT503,1.4819
2248,2015-12-28 12:59:47,2015-12-28 12:59:49,AIT202,1.3305
2248,2015-12-28 12:59:47,2015-12-28 12:59:49,FIT501,1.2966
2248,2015-12-28 12:59:47,2015-12-28 12:59:49,PIT501,1.2761
2248,2015-12-28 12:59:47,2015-12-28 12:59:49,AIT501,1.2733
2249,2015-12-28 12:59:52,2015-12-28 12:59:53,AIT504,1.7123
2249,2015-12-28 12:59:52,2015-12-28 12:59:53,PIT503,1.6836
2249,2015-12-28 12:59:52,2015-12-28 12:59:53,FIT503,1.5744
2249,2015-12-28 12:59:52,2015-12-28 12:59:53,FIT501,1.5549
2249,2015-12-28 12:59:52,2015-12-28 12:59:53,FIT504,1.5232
2250,2015-12-28 12:59:59,2015-12-28 12:59:59,FIT101,
2250,2015-12-28 12:59:59,2015-12-28 12:59:59,LIT101,
2250,2015-12-28 12:59:59,2015-12-28 12:59:59,MV101,
2250,2015-12-28 12:59:59,2015-12-28 12:59:59,P101,
2250,2015-12-28 12:59:59,2015-12-28 12:59:59,P102,
2251,2015-12-28 13:00:08,2015-12-28 13:00:08,FIT101,
2251,2015-12-28 13:00:08,2015-12-28 13:00:08,LIT101,
2251,2015-12-28 13:00:08,2015-12-28 13:00:08,MV101,
2251,2015-12-28 13:00:08,2015-12-28 13:00:08,P101,
2251,2015-12-28 13:00:08,2015-12-28 13:00:08,P102,
2252,2015-12-28 13:00:11,2015-12-28 13:00:11,FIT101,
2252,2015-12-28 13:00:11,2015-12-28 13:00:11,LIT101,
2252,2015-12-28 13:00:11,2015-12-28 13:00:11,MV101,
2252,2015-12-28 13:00:11,2015-12-28 13:00:11,P101,
2252,2015-12-28 13:00:11,2015-12-28 13:00:11,P102,
2253,2015-12-28 13:00:21,2015-12-28 13:00:23,PIT503,1.7509
2253,2015-12-28 13:00:21,2015-12-28 13:00:23,FIT503,1.3267
2253,2015-12-28 13:00:21,2015-12-28 13:00:23,FIT101,1.3149
2253,2015-12-28 13:00:21,2015-12-28 13:00:23,AIT402,1.2595
2253,2015-12-28 13:00:21,2015-12-28 13:00:23,AIT504,1.1927
2254,2015-12-28 13:00:26,2015-12-28 13:00:26,FIT101,
2254,2015-12-28 13:00:26,2015-12-28 13:00:26,LIT101,
2254,2015-12-28 13:00:26,2015-12-28 13:00:26,MV101,
2254,2015-12-28 13:00:26,2015-12-28 13:00:26,P101,
2254,2015-12-28 13:00:26,2015-12-28 13:00:26,P102,
2255,2015-12-28 13:00:40,2015-12-28 13:00:42,LIT301,1.6228
2255,2015-12-28 13:00:40,2015-12-28 13:00:42,FIT401,1.611
2255,2015-12-28 13:00:40,2015-12-28 13:00:42,AIT202,1.4982
2255,2015-12-28 13:00:40,2015-12-28 13:00:42,FIT504,1.4492
2255,2015-12-28 13:00:40,2015-12-28 13:00:42,FIT301,1.434
2256,2015-12-28 13:00:46,2015-12-28 13:00:46,FIT101,
2256,2015-12-28 13:00:46,2015-12-28 13:00:46,LIT101,
2256,2015-12-28 13:00:46,2015-12-28 13:00:46,MV101,
2256,2015-12-28 13:00:46,2015-12-28 13:00:46,P101,
2256,2015-12-28 13:00:46,2015-12-28 13:00:46,P102,
2257,2015-12-28 13:00:48,2015-12-28 13:00:49,LIT301,2.3701
2257,2015-12-28 13:00:48,2015-12-28 13:00:49,FIT601,2.0244
2257,2015-12-28 13:00:48,2015-12-28 13:00:49,AIT501,1.5936
2257,2015-12-28 13:00:48,2015-12-28 13:00:49,AIT402,1.5092
2257,2015-12-28 13:00:48,2015-12-28 13:00:49,DPIT301,1.4431
2258,2015-12-28 13:00:51,2015-12-28 13:00:52,FIT503,2.2179
2258,2015-12-28 13:00:51,2015-12-28 13:00:52,LIT401,2.2003
2258,2015-12-28 13:00:51,2015-12-28 13:00:52,AIT502,1.4858
2258,2015-12-28 13:00:51,2015-12-28 13:00:52,FIT501,1.4597
2258,2015-12-28 13:00:51,2015-12-28 13:00:52,P401,1.4143
2259,2015-12-28 13:01:08,2015-12-28 13:01:08,FIT101,
2259,2015-12-28 13:01:08,2015-12-28 13:01:08,LIT101,
2259,2015-12-28 13:01:08,2015-12-28 13:01:08,MV101,
2259,2015-12-28 13:01:08,2015-12-28 13:01:08,P101,
2259,2015-12-28 13:01:08,2015-12-28 13:01:08,P102,
2260,2015-12-28 13:01:16,2015-12-28 13:01:17,FIT502,2.3735
2260,2015-12-28 13:01:16,2015-12-28 13:01:17,FIT401,2.1641
2260,2015-12-28 13:01:16,2015-12-28 13:01:17,LIT101,1.8754
2260,2015-12-28 13:01:16,2015-12-28 13:01:17,AIT402,1.7531
2260,2015-12-28 13:01:16,2015-12-28 13:01:17,AIT202,1.5119
2261,2015-12-28 13:01:19,2015-12-28 13:01:19,FIT101,
2261,2015-12-28 13:01:19,2015-12-28 13:01:19,LIT101,
2261,2015-12-28 13:01:19,2015-12-28 13:01:19,MV101,
2261,2015-12-28 13:01:19,2015-12-28 13:01:19,P101,
2261,2015-12-28 13:01:19,2015-12-28 13:01:19,P102,
2262,2015-12-28 13:01:23,2015-12-28 13:01:24,FIT601,1.9352
2262,2015-12-28 13:01:23,2015-12-28 13:01:24,DPIT301,1.8599
2262,2015-12-28 13:01:23,2015-12-28 13:01:24,PIT503,1.7678
2262,2015-12-28 13:01:23,2015-12-28 13:01:24,FIT201,1.6493
2262,2015-12-28 13:01:23,2015-12-28 13:01:24,FIT503,1.5395
2263,2015-12-28 13:01:30,2015-12-28 13:01:31,LIT401,2.1845
2263,2015-12-28 13:01:30,2015-12-28 13:01:31,DPIT301,1.7995
2263,2015-12-28 13:01:30,2015-12-28 13:01:31,AIT202,1.6534
2263,2015-12-28 13:01:30,2015-12-28 13:01:31,AIT203,1.4883
2263,2015-12-28 13:01:30,2015-12-28 13:01:31,P203,1.4143
2264,2015-12-28 13:01:37,2015-12-28 13:01:37,FIT101,
2264,2015-12-28 13:01:37,2015-12-28 13:01:37,LIT101,
2264,2015-12-28 13:01:37,2015-12-28 13:01:37,MV101,
2264,2015-12-28 13:01:37,2015-12-28 13:01:37,P101,
2264,2015-12-28 13:01:37,2015-12-28 13:01:37,P102,
2265,2015-12-28 13:01:39,2015-12-28 13:01:39,FIT101,
2265,2015-12-28 13:01:39,2015-12-28 13:01:39,LIT101,
2265,2015-12-28 13:01:39,2015-12-28 13:01:39,MV101,
2265,2015-12-28 13:01:39,2015-12-28 13:01:39,P101,
2265,2015-12-28 13:01:39,2015-12-28 13:01:39,P102,
2266,2015-12-28 13:01:41,2015-12-28 13:01:44,LIT401,1.4237
2266,2015-12-28 13:01:41,2015-12-28 13:01:44,AIT501,1.34
2266,2015-12-28 13:01:41,2015-12-28 13:01:44,FIT501,1.2925
2266,2015-12-28 13:01:41,2015-12-28 13:01:44,AIT201,1.2721
2266,2015-12-28 13:01:41,2015-12-28 13:01:44,AIT202,1.2194
2267,2015-12-28 13:01:48,2015-12-28 13:01:50,DPIT301,1.6172
2267,2015-12-28 13:01:48,2015-12-28 13:01:50,AIT201,1.57
2267,2015-12-28 13:01:48,2015-12-28 13:01:50,AIT504,1.3767
2267,2015-12-28 13:01:48,2015-12-28 13:01:50,PIT502,1.2247
2267,2015-12-28 13:01:48,2015-12-28 13:01:50,AIT202,1.1638
2268,2015-12-28 13:01:52,2015-12-28 13:01:52,FIT101,
2268,2015-12-28 13:01:52,2015-12-28 13:01:52,LIT101,
2268,2015-12-28 13:01:52,2015-12-28 13:01:52,MV101,
2268,2015-12-28 13:01:52,2015-12-28 13:01:52,P101,
2268,2015-12-28 13:01:52,2015-12-28 13:01:52,P102,
2269,2015-12-28 13:01:55,2015-12-28 13:01:55,FIT101,
2269,2015-12-28 13:01:55,2015-12-28 13:01:55,LIT101,
2269,2015-12-28 13:01:55,2015-12-28 13:01:55,MV101,
2269,2015-12-28 13:01:55,2015-12-28 13:01:55,P101,
2269,2015-12-28 13:01:55,2015-12-28 13:01:55,P102,
2270,2015-12-28 13:02:09,2015-12-28 13:02:09,FIT101,
2270,2015-12-28 13:02:09,2015-12-28 13:02:09,LIT101,
2270,2015-12-28 13:02:09,2015-12-28 13:02:09,MV101,
2270,2015-12-28 13:02:09,2015-12-28 13:02:09,P101,
2270,2015-12-28 13:02:09,2015-12-28 13:02:09,P102,
2271,2015-12-28 13:02:20,2015-12-28 13:02:20,FIT101,
2271,2015-12-28 13:02:20,2015-12-28 13:02:20,LIT101,
2271,2015-12-28 13:02:20,2015-12-28 13:02:20,MV101,
2271,2015-12-28 13:02:20,2015-12-28 13:02:20,P101,
2271,2015-12-28 13:02:20,2015-12-28 13:02:20,P102,
2272,2015-12-28 13:02:26,2015-12-28 13:02:29,FIT504,1.5127
2272,2015-12-28 13:02:26,2015-12-28 13:02:29,LIT301,1.3724
2272,2015-12-28 13:02:26,2015-12-28 13:02:29,FIT601,1.3619
2272,2015-12-28 13:02:26,2015-12-28 13:02:29,AIT502,1.2998
2272,2015-12-28 13:02:26,2015-12-28 13:02:29,LIT101,1.2071
2273,2015-12-28 13:02:31,2015-12-28 13:02:31,FIT101,
2273,2015-12-28 13:02:31,2015-12-28 13:02:31,LIT101,
2273,2015-12-28 13:02:31,2015-12-28 13:02:31,MV101,
2273,2015-12-28 13:02:31,2015-12-28 13:02:31,P101,
2273,2015-12-28 13:02:31,2015-12-28 13:02:31,P102,
2274,2015-12-28 13:02:35,2015-12-28 13:02:36,LIT301,1.7639
2274,2015-12-28 13:02:35,2015-12-28 13:02:36,AIT502,1.7617
2274,2015-12-28 13:02:35,2015-12-28 13:02:36,PIT503,1.7593
2274,2015-12-28 13:02:35,2015-12-28 13:02:36,P203,1.4143
2274,2015-12-28 13:02:35,2015-12-28 13:02:36,P205,1.4143
2275,2015-12-28 13:02:38,2015-12-28 13:02:38,FIT101,
2275,2015-12-28 13:02:38,2015-12-28 13:02:38,LIT101,
2275,2015-12-28 13:02:38,2015-12-28 13:02:38,MV101,
2275,2015-12-28 13:02:38,2015-12-28 13:02:38,P101,
2275,2015-12-28 13:02:38,2015-12-28 13:02:38,P102,
2276,2015-12-28 13:02:41,2015-12-28 13:02:42,AIT501,2.1649
2276,2015-12-28 13:02:41,2015-12-28 13:02:42,PIT503,2.1176
2276,2015-12-28 13:02:41,2015-12-28 13:02:42,FIT501,2.0905
2276,2015-12-28 13:02:41,2015-12-28 13:02:42,FIT503,1.7014
2276,2015-12-28 13:02:41,2015-12-28 13:02:42,P205,1.4143
2277,2015-12-28 13:02:48,2015-12-28 13:02:48,FIT101,
2277,2015-12-28 13:02:48,2015-12-28 13:02:48,LIT101,
2277,2015-12-28 13:02:48,2015-12-28 13:02:48,MV101,
2277,2015-12-28 13:02:48,2015-12-28 13:02:48,P101,
2277,2015-12-28 13:02:48,2015-12-28 13:02:48,P102,
2278,2015-12-28 13:02:54,2015-12-28 13:02:55,FIT201,2.2915
2278,2015-12-28 13:02:54,2015-12-28 13:02:55,LIT301,1.9467
2278,2015-12-28 13:02:54,2015-12-28 13:02:55,AIT201,1.6328
2278,2015-12-28 13:02:54,2015-12-28 13:02:55,FIT504,1.5579
2278,2015-12-28 13:02:54,2015-12-28 13:02:55,FIT502,1.4829
2279,2015-12-28 13:02:59,2015-12-28 13:03:03,FIT502,1.4859
2279,2015-12-28 13:02:59,2015-12-28 13:03:03,PIT503,1.3565
2279,2015-12-28 13:02:59,2015-12-28 13:03:03,AIT501,1.354
2279,2015-12-28 13:02:59,2015-12-28 13:03:03,FIT503,1.2819
2279,2015-12-28 13:02:59,2015-12-28 13:03:03,AIT503,1.2637
2280,2015-12-28 13:03:07,2015-12-28 13:03:07,FIT101,
2280,2015-12-28 13:03:07,2015-12-28 13:03:07,LIT101,
2280,2015-12-28 13:03:07,2015-12-28 13:03:07,MV101,
2280,2015-12-28 13:03:07,2015-12-28 13:03:07,P101,
2280,2015-12-28 13:03:07,2015-12-28 13:03:07,P102,
2281,2015-12-28 13:03:10,2015-12-28 13:03:10,FIT101,
2281,2015-12-28 13:03:10,2015-12-28 13:03:10,LIT101,
2281,2015-12-28 13:03:10,2015-12-28 13:03:10,MV101,
2281,2015-12-28 13:03:10,2015-12-28 13:03:10,P101,
2281,2015-12-28 13:03:10,2015-12-28 13:03:10,P102,
2282,2015-12-28 13:03:16,2015-12-28 13:03:17,AIT203,2.0295
2282,2015-12-28 13:03:16,2015-12-28 13:03:17,LIT101,1.9247
2282,2015-12-28 13:03:16,2015-12-28 13:03:17,AIT502,1.8001
2282,2015-12-28 13:03:16,2015-12-28 13:03:17,LIT301,1.7777
2282,2015-12-28 13:03:16,2015-12-28 13:03:17,AIT202,1.5754
2283,2015-12-28 13:03:19,2015-12-28 13:03:19,FIT101,
2283,2015-12-28 13:03:19,2015-12-28 13:03:19,LIT101,
2283,2015-12-28 13:03:19,2015-12-28 13:03:19,MV101,
2283,2015-12-28 13:03:19,2015-12-28 13:03:19,P101,
2283,2015-12-28 13:03:19,2015-12-28 13:03:19,P102,
2284,2015-12-28 13:03:26,2015-12-28 13:03:26,FIT101,
2284,2015-12-28 13:03:26,2015-12-28 13:03:26,LIT101,
2284,2015-12-28 13:03:26,2015-12-28 13:03:26,MV101,
2284,2015-12-28 13:03:26,2015-12-28 13:03:26,P101,
2284,2015-12-28 13:03:26,2015-12-28 13:03:26,P102,
2285,2015-12-28 13:03:29,2015-12-28 13:03:29,FIT101,
2285,2015-12-28 13:03:29,2015-12-28 13:03:29,LIT101,
2285,2015-12-28 13:03:29,2015-12-28 13:03:29,MV101,
2285,2015-12-28 13:03:29,2015-12-28 13:03:29,P101,
2285,2015-12-28 13:03:29,2015-12-28 13:03:29,P102,
2286,2015-12-28 13:03:37,2015-12-28 13:03:37,FIT101,
2286,2015-12-28 13:03:37,2015-12-28 13:03:37,LIT101,
2286,2015-12-28 13:03:37,2015-12-28 13:03:37,MV101,
2286,2015-12-28 13:03:37,2015-12-28 13:03:37,P101,
2286,2015-12-28 13:03:37,2015-12-28 13:03:37,P102,
2287,2015-12-28 13:03:40,2015-12-28 13:03:41,PIT502,1.7952
2287,2015-12-28 13:03:40,2015-12-28 13:03:41,AIT401,1.7535
2287,2015-12-28 13:03:40,2015-12-28 13:03:41,AIT504,1.5813
2287,2015-12-28 13:03:40,2015-12-28 13:03:41,AIT201,1.5343
2287,2015-12-28 13:03:40,2015-12-28 13:03:41,LIT101,1.5258
2288,2015-12-28 13:03:44,2015-12-28 13:03:46,FIT503,1.8819
2288,2015-12-28 13:03:44,2015-12-28 13:03:46,AIT203,1.3975
2288,2015-12-28 13:03:44,2015-12-28 13:03:46,LIT401,1.3357
2288,2015-12-28 13:03:44,2015-12-28 13:03:46,LIT101,1.3106
2288,2015-12-28 13:03:44,2015-12-28 13:03:46,FIT501,1.1792
2289,2015-12-28 13:03:49,2015-12-28 13:03:49,FIT101,
2289,2015-12-28 13:03:49,2015-12-28 13:03:49,LIT101,
2289,2015-12-28 13:03:49,2015-12-28 13:03:49,MV101,
2289,2015-12-28 13:03:49,2015-12-28 13:03:49,P101,
2289,2015-12-28 13:03:49,2015-12-28 13:03:49,P102,
2290,2015-12-28 13:03:54,2015-12-28 13:03:55,LIT101,2.0255
2290,2015-12-28 13:03:54,2015-12-28 13:03:55,DPIT301,1.8396
2290,2015-12-28 13:03:54,2015-12-28 13:03:55,AIT203,1.7274
2290,2015-12-28 13:03:54,2015-12-28 13:03:55,FIT201,1.6178
2290,2015-12-28 13:03:54,2015-12-28 13:03:55,AIT501,1.6144
2291,2015-12-28 13:04:01,2015-12-28 13:04:01,FIT101,
2291,2015-12-28 13:04:01,2015-12-28 13:04:01,LIT101,
2291,2015-12-28 13:04:01,2015-12-28 13:04:01,MV101,
2291,2015-12-28 13:04:01,2015-12-28 13:04:01,P101,
2291,2015-12-28 13:04:01,2015-12-28 13:04:01,P102,
2292,2015-12-28 13:04:05,2015-12-28 13:04:05,FIT101,
2292,2015-12-28 13:04:05,2015-12-28 13:04:05,LIT101,
2292,2015-12-28 13:04:05,2015-12-28 13:04:05,MV101,
2292,2015-12-28 13:04:05,2015-12-28 13:04:05,P101,
2292,2015-12-28 13:04:05,2015-12-28 13:04:05,P102,
2293,2015-12-28 13:04:07,2015-12-28 13:04:07,FIT101,
2293,2015-12-28 13:04:07,2015-12-28 13:04:07,LIT101,
2293,2015-12-28 13:04:07,2015-12-28 13:04:07,MV101,
2293,2015-12-28 13:04:07,2015-12-28 13:04:07,P101,
2293,2015-12-28 13:04:07,2015-12-28 13:04:07,P102,
2294,2015-12-28 13:04:11,2015-12-28 13:04:12,AIT401,2.3069
2294,2015-12-28 13:04:11,2015-12-28 13:04:12,AIT201,1.8039
2294,2015-12-28 13:04:11,2015-12-28 13:04:12,PIT503,1.7728
2294,2015-12-28 13:04:11,2015-12-28 13:04:12,FIT401,1.4469
2294,2015-12-28 13:04:11,2015-12-28 13:04:12,P203,1.4143
2295,2015-12-28 13:04:19,2015-12-28 13:04:19,FIT101,
2295,2015-12-28 13:04:19,2015-12-28 13:04:19,LIT101,
2295,2015-12-28 13:04:19,2015-12-28 13:04:19,MV101,
2295,2015-12-28 13:04:19,2015-12-28 13:04:19,P101,
2295,2015-12-28 13:04:19,2015-12-28 13:04:19,P102,
2296,2015-12-28 13:04:21,2015-12-28 13:04:21,FIT101,
2296,2015-12-28 13:04:21,2015-12-28 13:04:21,LIT101,
2296,2015-12-28 13:04:21,2015-12-28 13:04:21,MV101,
2296,2015-12-28 13:04:21,2015-12-28 13:04:21,P101,
2296,2015-12-28 13:04:21,2015-12-28 13:04:21,P102,
2297,2015-12-28 13:04:27,2015-12-28 13:04:27,FIT101,
2297,2015-12-28 13:04:27,2015-12-28 13:04:27,LIT101,
