attack_id,source,target_stage,stealth_score,severity_score,cascade_potential,blindspot_score,attack_type,sensor_values,explanation_text,fix_rule
atk_01336,CGAN_P2,P2,0.25541145,0.0,0.0,1.021645814180374,Silent Drift,"[0.9688523411750793, 0.9549062252044678, 0.9495635032653809, 0.028194695711135864, 0.9789894223213196, 0.1759708672761917, 0.8645831942558289, 0.16275466978549957, 0.1522562950849533, 0.029052162542939186, 0.14088407158851624, 0.01174504216760397, 0.17651806771755219, 0.19062379002571106, 0.1884831190109253, 0.9748699069023132, 0.12124386429786682, 0.9000987410545349, 0.9170910120010376, 0.006428033113479614, 0.8378990292549133, 0.7604487538337708, 0.039055466651916504, 0.0748811662197113, 0.9895250797271729, 0.6020941734313965, 0.04658985137939453, 0.9648122787475586, 0.9960605502128601, 0.9801017045974731, 0.5507106184959412, 0.735283374786377, 0.15036115050315857, 0.34416669607162476, 0.9879205226898193, 0.9846493005752563, 0.9886324405670166, 0.859673261642456, 0.8413543105125427, 0.9899800419807434, 0.5941300392150879, 0.22030922770500183, 0.8909963369369507, 0.19062131643295288, 0.3935757875442505, 0.7858786582946777, 0.4931201934814453, 0.5917600393295288, 0.922653079032898, 0.7940341234207153, 0.9989979267120361]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01337,CGAN_P2,P2,0.16616446,0.0,0.0,0.6646578758955002,Silent Drift,"[0.9789087772369385, 0.9382662773132324, 0.9773815870285034, 0.006976723670959473, 0.9930252432823181, 0.1901540607213974, 0.8498659729957581, 0.9798979163169861, 0.9127310514450073, 0.8088405728340149, 0.902336835861206, 0.011506832204759121, 0.10929997265338898, 0.19433829188346863, 0.19349442422389984, 0.9875040650367737, 0.21665537357330322, 0.9478340148925781, 0.8748554587364197, 0.005669653415679932, 0.6778426170349121, 0.84385746717453, 0.02505144476890564, 0.0319981575012207, 0.9860144257545471, 0.19619488716125488, 0.03553822636604309, 0.9847302436828613, 0.9947264194488525, 0.9881089925765991, 0.5135026574134827, 0.6889356970787048, 0.21777495741844177, 0.1620160937309265, 0.9627396464347839, 0.9989886283874512, 0.9824312925338745, 0.8977342844009399, 0.9099770188331604, 0.9970247745513916, 0.7465530037879944, 0.03171840310096741, 0.9622470140457153, 0.12205266952514648, 0.39259806275367737, 0.48429548740386963, 0.8503050804138184, 0.890849232673645, 0.9421801567077637, 0.874436616897583, 0.9988991618156433]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01338,CGAN_P2,P2,0.16461301,0.0,0.0,0.6584520637989044,Silent Drift,"[0.9786949157714844, 0.9646649360656738, 0.979150652885437, 0.011122375726699829, 0.992190420627594, 0.9858535528182983, 0.05743006616830826, 0.17621567845344543, 0.13456454873085022, 0.8170846700668335, 0.892975389957428, 0.8097575306892395, 0.9388697743415833, 0.19275689125061035, 0.19405613839626312, 0.9773000478744507, 0.14388954639434814, 0.9623360633850098, 0.946992039680481, 0.005023539066314697, 0.7769823670387268, 0.9019354581832886, 0.018518060445785522, 0.029028862714767456, 0.9791253805160522, 0.25617414712905884, 0.013532012701034546, 0.9799281358718872, 0.9964495897293091, 0.986058235168457, 0.6273061037063599, 0.8206871747970581, 0.25359678268432617, 0.1253044307231903, 0.9847133755683899, 0.9977092146873474, 0.9783592224121094, 0.9360898733139038, 0.9073728322982788, 0.9956527948379517, 0.7834174633026123, 0.057800620794296265, 0.9052435159683228, 0.21986177563667297, 0.4900229573249817, 0.5967885851860046, 0.6157495379447937, 0.8045429587364197, 0.9187932014465332, 0.9230221509933472, 0.999367356300354]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01339,CGAN_P2,P2,0.14640969,0.0,0.0,0.5856387689709663,Silent Drift,"[0.9695338010787964, 0.9622706174850464, 0.9316939115524292, 0.018637776374816895, 0.9943369626998901, 0.13009342551231384, 0.8394807577133179, 0.18863561749458313, 0.9229282736778259, 0.019349588081240654, 0.1211639866232872, 0.8120101690292358, 0.10324791818857193, 0.19756901264190674, 0.18673069775104523, 0.14131005108356476, 0.1414940059185028, 0.9484869241714478, 0.9300523400306702, 0.009617716073989868, 0.904969334602356, 0.9100459218025208, 0.020131200551986694, 0.024264931678771973, 0.9840035438537598, 0.05829086899757385, 0.009282082319259644, 0.9713828563690186, 0.9955486059188843, 0.9888263940811157, 0.6233011484146118, 0.8091235160827637, 0.23089095950126648, 0.10729634761810303, 0.9941424131393433, 0.997270941734314, 0.9915808439254761, 0.9193764925003052, 0.9509989023208618, 0.9866913557052612, 0.7894872426986694, 0.018938660621643066, 0.9565434455871582, 0.40739408135414124, 0.8321716785430908, 0.4695446193218231, 0.42508259415626526, 0.7795578241348267, 0.9705080986022949, 0.9149563312530518, 0.9992483854293823]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01340,CGAN_P2,P2,0.16994417,0.0,0.0,0.679776668548584,Silent Drift,"[0.9761190414428711, 0.9587001800537109, 0.974474310874939, 0.01186513900756836, 0.9934796094894409, 0.18607620894908905, 0.039360322058200836, 0.9678905606269836, 0.11926832050085068, 0.8185238242149353, 0.9177283048629761, 0.8089445233345032, 0.946500301361084, 0.996478259563446, 0.9910526871681213, 0.18578031659126282, 0.18863630294799805, 0.9577577114105225, 0.9066891670227051, 0.005373209714889526, 0.7473726868629456, 0.8581190705299377, 0.037532925605773926, 0.03519934415817261, 0.9954895973205566, 0.2642577290534973, 0.036168038845062256, 0.974414587020874, 0.9965792298316956, 0.9796606302261353, 0.5259265303611755, 0.7686803340911865, 0.25025779008865356, 0.21512633562088013, 0.9768228530883789, 0.9976451992988586, 0.9847158193588257, 0.8610256314277649, 0.8873666524887085, 0.9978502988815308, 0.6012110114097595, 0.04706349968910217, 0.9467408657073975, 0.1027805507183075, 0.4545871615409851, 0.5641969442367554, 0.75913006067276, 0.8035931587219238, 0.9548962116241455, 0.8856052160263062, 0.999019980430603]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01341,CGAN_P2,P2,0.1337089,0.0,0.0,0.5348355695605278,Silent Drift,"[0.9182505011558533, 0.951207160949707, 0.9144920110702515, 0.03623408079147339, 0.9866113662719727, 0.9571238160133362, 0.049983419477939606, 0.17986051738262177, 0.07979186624288559, 0.8356146216392517, 0.9047847390174866, 0.8236303329467773, 0.14107868075370789, 0.9936522841453552, 0.9858731627464294, 0.9450275897979736, 0.19018816947937012, 0.9722888469696045, 0.8457770347595215, 0.013584911823272705, 0.8784368634223938, 0.8838328123092651, 0.03116685152053833, 0.022371768951416016, 0.9642647504806519, 0.07691872119903564, 0.013014107942581177, 0.9331451654434204, 0.9964408278465271, 0.9654398560523987, 0.8458325862884521, 0.896388590335846, 0.16259407997131348, 0.14583423733711243, 0.9906017780303955, 0.9898556470870972, 0.9648638963699341, 0.8940683007240295, 0.9409661889076233, 0.9921615123748779, 0.650664210319519, 0.02247634530067444, 0.9284260272979736, 0.48813408613204956, 0.8156437873840332, 0.2750336527824402, 0.7228416800498962, 0.7551218271255493, 0.9176793098449707, 0.9300121068954468, 0.9943752288818359]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01342,CGAN_P2,P2,0.13524276,0.0,0.0,0.5409710481762886,Silent Drift,"[0.9470983147621155, 0.9299858212471008, 0.9387850761413574, 0.01768699288368225, 0.9901983737945557, 0.9727330207824707, 0.8348424434661865, 0.9858503937721252, 0.8874874711036682, 0.01145740132778883, 0.8966064453125, 0.017994720488786697, 0.8970428109169006, 0.19593046605587006, 0.9856167435646057, 0.18371306359767914, 0.24807175993919373, 0.9625995755195618, 0.9008519053459167, 0.009705841541290283, 0.7350560426712036, 0.8832539319992065, 0.04383355379104614, 0.018404275178909302, 0.9572377800941467, 0.09811574220657349, 0.013228178024291992, 0.9769185781478882, 0.9946251511573792, 0.9761996269226074, 0.7286829948425293, 0.8618795275688171, 0.26253408193588257, 0.15309542417526245, 0.9815784692764282, 0.9976562261581421, 0.9826833605766296, 0.8956747055053711, 0.9328621029853821, 0.9926396608352661, 0.7601990103721619, 0.019833862781524658, 0.9690003991127014, 0.29550325870513916, 0.7043651342391968, 0.322691947221756, 0.6008635759353638, 0.8580670356750488, 0.9437274932861328, 0.926883339881897, 0.9973679184913635]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01343,CGAN_P2,P2,0.17223495,0.0,0.0,0.6889398396015167,Silent Drift,"[0.9660484194755554, 0.9710825681686401, 0.9754070043563843, 0.011018157005310059, 0.9928652048110962, 0.9898203015327454, 0.06123275309801102, 0.18029598891735077, 0.9199360609054565, 0.018631214275956154, 0.11132507771253586, 0.011995232664048672, 0.15130190551280975, 0.19491355121135712, 0.1897653192281723, 0.1835567206144333, 0.21026670932769775, 0.9510985612869263, 0.9287567138671875, 0.005730003118515015, 0.7014750242233276, 0.8699862360954285, 0.04741677641868591, 0.04434269666671753, 0.9871788024902344, 0.3045603036880493, 0.021216869354248047, 0.9780866503715515, 0.9970863461494446, 0.9846926927566528, 0.4585314989089966, 0.8803787231445312, 0.2951062023639679, 0.21438801288604736, 0.9862524271011353, 0.9958712458610535, 0.9634613394737244, 0.8934335708618164, 0.8960314393043518, 0.995563805103302, 0.7801018953323364, 0.06465411186218262, 0.9048398733139038, 0.1322667896747589, 0.3044682741165161, 0.5198630690574646, 0.7655060291290283, 0.7933096885681152, 0.9381071925163269, 0.8984318971633911, 0.9988605976104736]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01344,CGAN_P2,P2,0.17392546,0.0,0.0,0.6957018375396729,Silent Drift,"[0.9571372270584106, 0.91865074634552, 0.947335958480835, 0.021562248468399048, 0.9943070411682129, 0.9891568422317505, 0.8555432558059692, 0.9658884406089783, 0.10122106224298477, 0.8236334323883057, 0.10869652032852173, 0.011205852031707764, 0.14073464274406433, 0.996170699596405, 0.18712377548217773, 0.976093590259552, 0.22242802381515503, 0.9637964963912964, 0.8750532865524292, 0.008306264877319336, 0.7231912612915039, 0.7952313423156738, 0.05966538190841675, 0.03297901153564453, 0.9788014888763428, 0.21828898787498474, 0.028335392475128174, 0.9261761903762817, 0.9926906228065491, 0.9758902788162231, 0.6100559234619141, 0.718090295791626, 0.24350130558013916, 0.17442157864570618, 0.9766743779182434, 0.992522120475769, 0.9686397314071655, 0.8887503147125244, 0.8741037249565125, 0.9947922229766846, 0.7029385566711426, 0.03862231969833374, 0.9472806453704834, 0.1563853919506073, 0.5007352232933044, 0.2843731641769409, 0.7820587158203125, 0.8192778825759888, 0.9482049942016602, 0.9165219068527222, 0.9967586994171143]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01345,CGAN_P2,P2,0.19282025,0.0,0.0,0.77128104865551,Silent Drift,"[0.9484783411026001, 0.9002816677093506, 0.8863198757171631, 0.02994653582572937, 0.9900280237197876, 0.1514604091644287, 0.8741865754127502, 0.9469771981239319, 0.13163022696971893, 0.8250252604484558, 0.09137885272502899, 0.01181458868086338, 0.14248503744602203, 0.9947648644447327, 0.9854298830032349, 0.960537314414978, 0.23310789465904236, 0.9390045404434204, 0.8930375576019287, 0.015159070491790771, 0.835882306098938, 0.8001457452774048, 0.034374237060546875, 0.04466250538825989, 0.9817472100257874, 0.15477219223976135, 0.026419132947921753, 0.9307341575622559, 0.9877639412879944, 0.955771267414093, 0.6676453948020935, 0.7601541876792908, 0.24845516681671143, 0.11060678958892822, 0.9722842574119568, 0.9863617420196533, 0.9709811210632324, 0.8665081858634949, 0.8987472057342529, 0.9849587082862854, 0.7082017660140991, 0.05509421229362488, 0.9312094449996948, 0.2654143273830414, 0.7545955181121826, 0.5806823372840881, 0.6391170024871826, 0.6889479160308838, 0.9280299544334412, 0.8834941983222961, 0.9946427941322327]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01346,CGAN_P2,P2,0.18440795,0.0,0.0,0.7376318424940109,Silent Drift,"[0.959968090057373, 0.9658676981925964, 0.9634138345718384, 0.008172065019607544, 0.9892147779464722, 0.14675170183181763, 0.056786250323057175, 0.17657969892024994, 0.09241204708814621, 0.04788902401924133, 0.9621789455413818, 0.009693950414657593, 0.9490007162094116, 0.9921794533729553, 0.9909077882766724, 0.9657695889472961, 0.13517943024635315, 0.8796623945236206, 0.8684039115905762, 0.015710771083831787, 0.867063581943512, 0.774541974067688, 0.051076680421829224, 0.06262820959091187, 0.9942591190338135, 0.44407665729522705, 0.037150442600250244, 0.8751093745231628, 0.9959677457809448, 0.9900572299957275, 0.6058759689331055, 0.7067204713821411, 0.4261801838874817, 0.14569631218910217, 0.9921413660049438, 0.9924119710922241, 0.9713709354400635, 0.7981323003768921, 0.8394407033920288, 0.9879269599914551, 0.6754876375198364, 0.18196311593055725, 0.9777307510375977, 0.184097021818161, 0.5261645913124084, 0.5998767018318176, 0.793250560760498, 0.8473376631736755, 0.9383130073547363, 0.8366715312004089, 0.9987203478813171]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01347,CGAN_P2,P2,0.15376627,0.0,0.0,0.6150650978088379,Silent Drift,"[0.9514327049255371, 0.947702169418335, 0.8852241635322571, 0.009650558233261108, 0.9899960160255432, 0.9828068017959595, 0.04096715524792671, 0.19021999835968018, 0.08095654100179672, 0.020348846912384033, 0.09905678778886795, 0.8214306831359863, 0.8827231526374817, 0.19394659996032715, 0.18613122403621674, 0.9664122462272644, 0.29909205436706543, 0.9582453370094299, 0.743951678276062, 0.013645142316818237, 0.777289092540741, 0.893663763999939, 0.024389833211898804, 0.026161402463912964, 0.9304549098014832, 0.06748294830322266, 0.019542604684829712, 0.9747105836868286, 0.9948955774307251, 0.9728370904922485, 0.7563504576683044, 0.8435982465744019, 0.24494817852973938, 0.1271195113658905, 0.9948404431343079, 0.9966585636138916, 0.9686742424964905, 0.9245634078979492, 0.9357097148895264, 0.9910452365875244, 0.8043040633201599, 0.02382323145866394, 0.9713071584701538, 0.18014559149742126, 0.6474872827529907, 0.32131755352020264, 0.6372565031051636, 0.862274169921875, 0.9192982912063599, 0.9172459244728088, 0.9960171580314636]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01348,CGAN_P2,P2,0.17876208,0.0,0.0,0.7150483131408691,Silent Drift,"[0.972903847694397, 0.9477939605712891, 0.944304347038269, 0.011837929487228394, 0.9905633926391602, 0.9720122814178467, 0.8383185863494873, 0.18196597695350647, 0.9253693222999573, 0.8252418637275696, 0.9334346652030945, 0.013731420040130615, 0.9364839196205139, 0.9943434596061707, 0.9878898859024048, 0.17233094573020935, 0.193202942609787, 0.9300081729888916, 0.8703539371490479, 0.008591622114181519, 0.8509355187416077, 0.8280020952224731, 0.030406475067138672, 0.04847043752670288, 0.9794409275054932, 0.23283234238624573, 0.021867364645004272, 0.963570237159729, 0.9937744140625, 0.981846034526825, 0.5998803377151489, 0.809391438961029, 0.2737683355808258, 0.15559422969818115, 0.9892453551292419, 0.9948770999908447, 0.982610821723938, 0.847586989402771, 0.8702161312103271, 0.9870102405548096, 0.7841721773147583, 0.06090936064720154, 0.9479448795318604, 0.22267773747444153, 0.6476775407791138, 0.49775275588035583, 0.5497031807899475, 0.7298180460929871, 0.9433088898658752, 0.8392401933670044, 0.9985767602920532]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01349,CGAN_P2,P2,0.24277747,0.0,0.0,0.9711098670959472,Silent Drift,"[0.9705196619033813, 0.9654766321182251, 0.9315409660339355, 0.009260982275009155, 0.9900946617126465, 0.19597399234771729, 0.8918699026107788, 0.9600918889045715, 0.14541225135326385, 0.026825357228517532, 0.1430811583995819, 0.8103039860725403, 0.9526222944259644, 0.18464843928813934, 0.19109313189983368, 0.9811311364173889, 0.1283668875694275, 0.8954652547836304, 0.886935830116272, 0.017408698797225952, 0.6687724590301514, 0.7453382015228271, 0.05003806948661804, 0.13766369223594666, 0.9835909605026245, 0.7690237164497375, 0.08757564425468445, 0.9439857006072998, 0.9969751238822937, 0.987085223197937, 0.3965323269367218, 0.7523208856582642, 0.35124826431274414, 0.21130838990211487, 0.994128942489624, 0.9757659435272217, 0.9108912944793701, 0.858101487159729, 0.6809290647506714, 0.992968738079071, 0.6376757621765137, 0.22195518016815186, 0.8785429000854492, 0.039139389991760254, 0.1236567497253418, 0.8543121814727783, 0.8417061567306519, 0.7922678589820862, 0.8592782020568848, 0.7227271795272827, 0.995607852935791]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
atk_01350,CGAN_P2,P2,0.27002865,0.0,0.0,1.0801146179437635,Silent Drift,"[0.9530348181724548, 0.9580051898956299, 0.9446446895599365, 0.012137949466705322, 0.9879099130630493, 0.18577741086483002, 0.8756891489028931, 0.1711510270833969, 0.11246199905872345, 0.8367271423339844, 0.9563837647438049, 0.8102715015411377, 0.15019576251506805, 0.1915178894996643, 0.9843073487281799, 0.17606182396411896, 0.15179648995399475, 0.9033128023147583, 0.8953026533126831, 0.014046549797058105, 0.7037979364395142, 0.7462857365608215, 0.061310529708862305, 0.08430054783821106, 0.9909403324127197, 0.5370016694068909, 0.0846966803073883, 0.9461449384689331, 0.9971209168434143, 0.9853752851486206, 0.49091148376464844, 0.7674681544303894, 0.43274617195129395, 0.23840412497520447, 0.9923796653747559, 0.9890224933624268, 0.9750364422798157, 0.821995735168457, 0.7070011496543884, 0.9903359413146973, 0.5628002882003784, 0.15632525086402893, 0.9600942730903625, 0.1026131808757782, 0.31244146823883057, 0.7432165741920471, 0.6994640827178955, 0.8557621836662292, 0.924353837966919, 0.8194491863250732, 0.9973989129066467]",SHAP Auto-Profiler categorized attack inside physical parameters mapping P2,Auto-generated perimeter bounds tracking limits continuously.
